"site","date","amplitude_ratio","phase_lag","mean_offset","mean_ratio","R2_water","R2_air"
"Crane Creek",2023-01-12,0.228296032123165,4.60066415586389,9.12875,-0.940566873339238,0.880525472396157,0.533310909667456
"Crane Creek",2023-01-13,0.128204538852065,2.12006386244707,8.27500000266067,-1.47940074747306,0.828563661871654,0.703262038615808
"Crane Creek",2023-01-14,0.755057630453674,2.46304230232475,7.70833332538286,-1.93650793390521,0.948517234525244,0.344770792911318
"Crane Creek",2023-01-15,0.196366866206399,1.94277347740903,9.07833333406537,-1.53643771796282,0.670482962735395,0.759731017079594
"Crane Creek",2023-01-16,0.36111943914135,4.00799525704236,7.79041665489018,-1.47642384658662,0.331916293792651,0.275422049703638
"Crane Creek",2023-01-17,0.20392053900844,3.96337978122101,10.014999996,-0.584442978848189,0.634601495545637,0.420163703345983
"Crane Creek",2023-01-18,0.268672832349038,4.10733655655832,13.7379166666667,-0.24748391978812,0.956565511755522,0.838695258718092
"Crane Creek",2023-01-19,0.262838917374209,2.47599917251969,12.6954166676255,-0.348185840672512,0.945457054379088,0.776180632492768
"Crane Creek",2023-01-20,0.220483384848449,6.75698651432533,12.3441666669785,-0.300526777875914,0.612084509379832,0.347412679896088
"Crane Creek",2023-01-21,0.1827416077075,2.59984770145944,14.8345833552622,-0.195533915658307,0.935511830403058,0.676835104737817
"Crane Creek",2023-01-22,0.208810670909714,2.35294926823947,14.2629166780041,-0.174305317147622,0.975327828442528,0.788250738558852
"Crane Creek",2023-01-23,0.261543766629625,4.87178169932939,12.0524999995371,-0.22464013543137,0.943255420615911,0.625922463364385
"Crane Creek",2023-01-24,0.194093207070482,1.94870501505981,14.508750001624,-0.220077084929836,0.942852391716448,0.842862869563552
"Crane Creek",2023-01-25,0.229245445115665,2.53976322769364,12.7991666717719,-0.259450594879393,0.834193495991154,0.546562893155756
"Crane Creek",2023-01-26,0.308419095645626,0.984037112149286,10.390000008038,-0.332763229251265,0.958429332885309,0.894066800392549
"Crane Creek",2023-01-27,0.372504955470116,2.95130855793265,7.34625,-0.682347328244275,0.838203221371204,0.864790307278658
"Crane Creek",2023-01-28,0.891861160266191,6.59474739428293,8.52750000402902,-0.767357514272449,0.799654362399006,0.227736952526147
"Crane Creek",2023-01-29,0.185867146216139,10.735766935454,12.7020833333333,-0.242763962494904,0.397557001168853,0.261159134099387
"Crane Creek",2023-01-30,0.156429604436047,6.91971126841115,18.1979166669503,-0.072568762295696,0.472085939295049,0.425061482498936
"Crane Creek",2023-01-31,0.14911476377668,2.45965874680633,19.3820833347687,-0.0574448740040383,0.933731880088895,0.830779769944991
"Crane Creek",2023-02-01,0.139333825046007,1.24188080695154,16.0070833381276,-0.159933574994979,0.887794529813199,0.725320683593304
"Crane Creek",2023-02-02,0.153282894941647,2.90801392926213,12.4954166706735,-0.182998027992761,0.857606761185583,0.845977678707333
"Crane Creek",2023-02-03,0.138399234790546,2.47098624433184,8.67583333362589,-0.284515731073544,0.958799457494011,0.885552941314032
"Crane Creek",2023-02-04,0.250958692510028,2.47568874488758,8.74500000355505,-0.518668595917124,0.961277815744106,0.649095050974563
"Crane Creek",2023-02-05,0.21533451151605,1.80803350648716,8.64458333514248,-0.643977812773683,0.935890639705358,0.842602054674783
"Crane Creek",2023-02-06,0.77371019276267,2.64873425961991,7.35249999947731,-1.23084702891853,0.933072024087686,0.581996479201297
"Crane Creek",2023-02-07,0.330809270054337,2.74390783957148,7.92583332813656,-1.22219626371001,0.850136780961686,0.603229962017156
"Crane Creek",2023-02-08,0.0248016624437328,4.60780455178754,8.63416667481602,-0.775664097171066,0.0375473152392067,0.698418054339085
"Crane Creek",2023-02-09,0.235772670919918,3.37511912369003,12.2333333341363,-0.236210526247647,0.880530444962577,0.723147091235755
"Crane Creek",2023-02-10,0.149678622727272,2.94785971549777,11.267916666704,-0.229227272726338,0.907435623634943,0.889833518539676
"Crane Creek",2023-02-11,0.162059205716237,2.06529551799061,8.55125,-0.337874837027379,0.943372472723995,0.7943489080319
"Crane Creek",2023-02-12,0.261319966119649,4.06076129655767,6.839166653565,-0.532586369444131,0.904640407246689,0.40312581992568
"Crane Creek",2023-02-13,0.190622268803751,3.35324071752455,8.7849999999738,-0.378039215682164,0.950141682492924,0.85985015044548
"Crane Creek",2023-02-14,1.2924503484733,3.36499308940856,10.0604166662297,-0.494121286439238,0.795681942897279,0.13150399457177
"Crane Creek",2023-02-15,0.305295320157367,4.59464100793302,13.0908333334375,-0.226307572218969,0.84185390178246,0.463909920703073
"Crane Creek",2023-02-16,0.204035542168602,3.35948404924459,14.8000000000988,-0.143593045725597,0.906658729725699,0.69966164256114
"Crane Creek",2023-02-17,0.186315929851979,3.68883660817068,12.5054166668076,-0.176980392170128,0.951570192758783,0.90012562104366
"Crane Creek",2023-02-18,0.210154704522672,2.73925459625835,11.3641666686346,-0.258606368468987,0.953695544665404,0.840055672033567
"Crane Creek",2023-02-19,0.294152770516697,1.28482238079325,9.36999999676292,-0.51434343382027,0.832417990516199,0.904556026003027
"Crane Creek",2023-02-20,0.46408503473704,2.79877502764763,5.02666666492843,-2.56923077240184,0.945260185473774,0.838316116943564
"Crane Creek",2023-02-21,0.364491274840325,-9.21280211925867,3.71291666270133,-7.91100007528755,0.820271892510458,0.682493101126151
"Crane Creek",2023-02-22,0.129474794760805,-2.7266773196832,11.1200000067676,-0.29239709488903,0.325863244872858,0.503450877055384
"Crane Creek",2023-02-23,0.317688554700144,2.09607061900003,14.3470833330359,-0.173985680166589,0.933941055490166,0.840910782580623
"Crane Creek",2023-02-24,0.242768781066723,2.22073318804217,12.7799999999673,-0.269536423837815,0.942881249403162,0.644500923121642
"Crane Creek",2023-02-25,0.271625456156593,2.3390512859444,9.34208332990235,-0.719401841026098,0.937086953071714,0.81058498104645
"Crane Creek",2023-02-26,0.231269168105088,2.06673315922743,8.56750000035155,-0.886422018034619,0.984372884429609,0.90350214509734
"Crane Creek",2023-02-27,0.429520571028155,4.79125752155833,7.46666666220297,-1.0716762997978,0.509782894327894,0.214238992390269
"Crane Creek",2023-02-28,0.464123387170212,7.75826189459458,9.7404166665888,-0.492784163479699,0.936075903900513,0.391678822459328
"Crane Creek",2023-03-01,0.441908571873627,2.07189452383232,9.68124999794229,-0.610187110402757,0.964992271345166,0.799928179928693
"Crane Creek",2023-03-02,0.570687936103421,2.73206675558519,9.663749997341,-0.602833449503036,0.946444297527185,0.768557438886219
"Crane Creek",2023-03-03,0.80610665058852,5.8213108147756,9.69125000969201,-0.682995658920975,0.83981490802648,0.702819267375763
"Crane Creek",2023-03-04,0.156572343101834,2.62045618299221,9.33958333029886,-0.412413358735619,0.726481213465051,0.81900908972061
"Crane Creek",2023-03-05,0.558551834796747,3.81727007720539,9.36458332994734,-0.578300562186017,0.93728271536052,0.557116285517029
