"site","year","month","avg_phase_air","avg_phase_water","avg_phase_lag","phase_lag_flag1","phase_lag_flag2","phase_lag_flag","month_date"
"Hoback River 3",2021,8,14.7463537556644,11.8733893737406,2.87296438192383,FALSE,FALSE,0,2021-08-01
"Hoback River 3",2021,9,14.8156519491231,11.7492591208806,3.06639282824252,FALSE,FALSE,0,2021-09-01
"Hoback River 3",2021,10,14.6708625210905,12.0063280978914,2.6645344231992,FALSE,FALSE,0,2021-10-01
"Hoback River 3",2022,4,14.488129185657,12.4560268573662,2.03210232829076,FALSE,FALSE,0,2022-04-01
"Hoback River 3",2022,5,14.9177775223059,13.5676163979842,1.35016112432163,FALSE,FALSE,0,2022-05-01
"Hoback River 3",2022,8,14.7940317180742,13.1151936290888,1.67883808898539,FALSE,FALSE,0,2022-08-01
"Hoback River 3",2022,9,14.7627149217983,12.9848333973622,1.77788152443612,FALSE,FALSE,0,2022-09-01
"Hoback River 3",2022,10,14.6112965493922,13.1330835580454,1.47821299134682,FALSE,FALSE,0,2022-10-01
"Hoback River 3",2023,8,14.7416250217748,8.26492020620944,6.47670481556538,TRUE,TRUE,2,2023-08-01
"Hoback River 3",2023,9,14.8969883324325,9.01472443807966,5.88226389435287,TRUE,TRUE,2,2023-09-01
"Hoback River 3",2023,10,14.8693616874622,11.6800120165057,3.1893496709565,FALSE,FALSE,0,2023-10-01
"Hoback River 3",2024,3,14.5074429728551,12.0137661535171,2.493676819338,FALSE,FALSE,0,2024-03-01
"Hoback River 3",2024,4,14.6686334309898,12.9588315993646,1.70980183162514,FALSE,FALSE,0,2024-04-01
"Hoback River 3",2024,5,14.8542870608922,13.7277819621559,1.12650509873625,FALSE,FALSE,0,2024-05-01
"Hoback River 3",2024,6,14.9254200865914,13.3543197221825,1.57110036440897,FALSE,FALSE,0,2024-06-01
"Hoback River 3",2024,7,14.7206454964505,12.1002464556645,2.62039904078601,FALSE,FALSE,0,2024-07-01
"Hoback River 3",2024,8,14.7890400219304,11.8757292809409,2.91331074098951,FALSE,FALSE,0,2024-08-01
"Hoback River 3",2024,9,14.8992306281948,11.761409428944,3.13782119925075,FALSE,FALSE,0,2024-09-01
"Indy Creek",2023,5,15.0207938094488,14.955847588209,0.0649462212397995,FALSE,FALSE,0,2023-05-01
"Indy Creek",2023,6,14.6567050410581,14.8320403539946,-0.175335312936564,FALSE,FALSE,0,2023-06-01
"Lake Creek",2021,5,14.6674429880864,12.222839752522,2.44460323556435,FALSE,FALSE,0,2021-05-01
"Lake Creek",2021,6,14.3435378737787,12.2080435509885,2.13549432279019,FALSE,FALSE,0,2021-06-01
"Lake Creek",2021,7,14.2563224095049,12.0850441362231,2.17127827328184,FALSE,FALSE,0,2021-07-01
"Lake Creek",2021,8,14.1219813221551,11.9889028095459,2.13307851260921,FALSE,FALSE,0,2021-08-01
"Lake Creek",2021,9,13.923555617705,11.5507527016512,2.37280291605372,FALSE,FALSE,0,2021-09-01
"Lake Creek",2021,10,14.4719052837611,11.5133771434336,2.95852814032752,FALSE,FALSE,0,2021-10-01
"Lake Creek",2022,5,14.4739014656779,12.4597880267012,2.01411343897671,FALSE,FALSE,0,2022-05-01
"Lake Creek",2022,6,14.4886788156039,12.1593199411017,2.32935887450217,FALSE,FALSE,0,2022-06-01
"Lake Creek",2022,7,14.2166776230428,11.9408400991678,2.27583752387504,FALSE,FALSE,0,2022-07-01
"Lake Creek",2022,8,14.0917708012163,12.2566179291854,1.83515287203087,FALSE,FALSE,0,2022-08-01
"Lake Creek",2022,9,13.882982343741,11.3813080628896,2.50167428085137,FALSE,FALSE,0,2022-09-01
"Lava Creek",2020,6,14.4738607439427,12.0399848050464,2.43387593889635,FALSE,FALSE,0,2020-06-01
"Lava Creek",2020,7,14.4033369076401,11.8803805227892,2.52295638485092,FALSE,FALSE,0,2020-07-01
"Lava Creek",2020,9,14.1687580847043,11.9441166724297,2.22464141227456,FALSE,FALSE,0,2020-09-01
"Lava Creek",2020,10,14.0923262712115,11.7033213837288,2.38900488748266,FALSE,FALSE,0,2020-10-01
"Lava Creek",2021,6,14.4400798208138,12.1270292011174,2.31305061969637,FALSE,FALSE,0,2021-06-01
"Lava Creek",2021,7,14.4258999069962,12.2184152072313,2.20748469976489,FALSE,FALSE,0,2021-07-01
"Lava Creek",2021,8,14.3659649434499,11.9621313571285,2.40383358632141,FALSE,FALSE,0,2021-08-01
"Lava Creek",2021,9,14.3346526839188,11.7744307388201,2.56022194509868,FALSE,FALSE,0,2021-09-01
"Lava Creek",2021,10,14.7606593388444,11.9619351461271,2.79872419271731,FALSE,FALSE,0,2021-10-01
"Lava Creek",2022,4,14.2346414246631,12.5686725909993,1.66596883366385,FALSE,FALSE,0,2022-04-01
"Lava Creek",2022,5,14.7642212323212,12.7202079477983,2.04401328452284,FALSE,FALSE,0,2022-05-01
"Lava Creek",2022,6,14.5968264908958,12.2944181767983,2.30240831409749,FALSE,FALSE,0,2022-06-01
"Lava Creek",2022,7,14.3918143505572,11.8915515699003,2.50026278065692,FALSE,FALSE,0,2022-07-01
"Lava Creek",2022,8,14.4057967349908,11.8038538300395,2.60194290495129,FALSE,FALSE,0,2022-08-01
"Lava Creek",2022,9,14.3351198809917,11.5269766325638,2.80814324842783,FALSE,FALSE,0,2022-09-01
"Lava Creek",2022,10,14.4204555745859,11.5866267846798,2.83382878990606,FALSE,FALSE,0,2022-10-01
"Lava Creek",2023,5,14.8390648928464,12.9688877168125,1.87017717603387,FALSE,FALSE,0,2023-05-01
"Lava Creek",2023,6,14.6266709990768,12.0843214713057,2.54234952777108,FALSE,FALSE,0,2023-06-01
"Lava Creek",2023,7,14.4545914388877,8.37352595407446,6.08106548481327,TRUE,TRUE,2,2023-07-01
"Lava Creek",2023,8,14.4315995581457,8.48554559558562,5.94605396256011,TRUE,TRUE,2,2023-08-01
"Lava Creek",2023,9,14.4572002627225,8.76864499860204,5.68855526412047,TRUE,TRUE,2,2023-09-01
"Lava Creek",2023,10,14.4653964376307,11.587209461598,2.87818697603262,FALSE,FALSE,0,2023-10-01
"Lava Creek",2024,4,14.3424240209124,12.922286444341,1.42013757657143,FALSE,FALSE,0,2024-04-01
"Lava Creek",2024,5,14.4434833198077,12.944460742714,1.49902257709372,FALSE,FALSE,0,2024-05-01
"Lava Creek",2024,6,14.4310865571774,12.3219888441858,2.10909771299161,FALSE,FALSE,0,2024-06-01
"Lava Creek",2024,7,14.234213976779,12.0371387856862,2.19707519109286,FALSE,FALSE,0,2024-07-01
"Lava Creek",2024,8,14.3714990130548,12.1244676918189,2.24703132123591,FALSE,FALSE,0,2024-08-01
"Leidy Creek",2018,10,14.8477774794754,12.8179618998664,2.02981557960902,FALSE,FALSE,0,2018-10-01
"Leidy Creek",2019,3,14.5213934033907,11.3764756827527,3.14491772063798,FALSE,FALSE,0,2019-03-01
"Leidy Creek",2019,4,14.8848724448287,13.6704461475294,1.21442629729929,FALSE,FALSE,0,2019-04-01
"Leidy Creek",2019,5,15.0329663020141,14.704093960796,0.328872341218151,FALSE,FALSE,0,2019-05-01
"Leidy Creek",2019,6,14.9049192087301,14.5063038909696,0.398615317760546,FALSE,FALSE,0,2019-06-01
"Leidy Creek",2019,7,14.7032616646084,13.9837922985317,0.719469366076747,FALSE,FALSE,0,2019-07-01
"Leidy Creek",2019,8,14.5791019637229,13.5758489268029,1.00325303691995,FALSE,FALSE,0,2019-08-01
"Leidy Creek",2019,9,14.6680016910923,13.4540207874836,1.21398090360863,FALSE,FALSE,0,2019-09-01
"Leidy Creek",2019,10,14.6501104772882,12.8331895450477,1.81692093224043,FALSE,FALSE,0,2019-10-01
"Leidy Creek",2020,3,14.6801412036622,11.4221210848564,3.25802011880578,FALSE,FALSE,0,2020-03-01
"Leidy Creek",2020,4,14.6976881696558,13.4547376448357,1.24295052482012,FALSE,FALSE,0,2020-04-01
"Leidy Creek",2020,5,14.8904098876828,15.286113073021,-0.395703185338207,FALSE,FALSE,0,2020-05-01
"Leidy Creek",2020,6,14.8876186669291,14.5277390840709,0.359879582858171,FALSE,FALSE,0,2020-06-01
"Leidy Creek",2020,7,14.6576270667366,14.0022303184708,0.655396748265743,FALSE,FALSE,0,2020-07-01
"Leidy Creek",2020,8,14.4979701499387,13.5669061514761,0.931063998462632,FALSE,FALSE,0,2020-08-01
"Leidy Creek",2020,9,14.3406657566529,13.1285154922441,1.21215026440878,FALSE,FALSE,0,2020-09-01
"Leidy Creek",2020,10,14.4554724792867,12.9581206083775,1.4973518709092,FALSE,FALSE,0,2020-10-01
"Leidy Creek",2021,3,14.4534884905816,11.0515519254202,3.40193656516133,FALSE,FALSE,0,2021-03-01
"Leidy Creek",2021,4,14.59644761084,13.4557681311797,1.1406794796603,FALSE,FALSE,0,2021-04-01
"Leidy Creek",2021,5,14.9576505038686,14.8763696271067,0.0812808767618858,FALSE,FALSE,0,2021-05-01
"Leidy Creek",2021,6,14.6617033797429,14.1895279660988,0.472175413644088,FALSE,FALSE,0,2021-06-01
"Leidy Creek",2021,7,14.7575684150125,13.577951954133,1.17961646087946,FALSE,FALSE,0,2021-07-01
"Leidy Creek",2021,8,14.5765266117478,13.4941032286252,1.08242338312258,FALSE,FALSE,0,2021-08-01
"Leidy Creek",2021,9,14.5464600871725,13.1220021471695,1.42445794000304,FALSE,FALSE,0,2021-09-01
"Leidy Creek",2021,10,14.5600330410669,13.1163547905507,1.44367825051618,FALSE,FALSE,0,2021-10-01
"Leidy Creek",2022,3,14.4923082376697,11.1141453936027,3.37816284406704,FALSE,FALSE,0,2022-03-01
"Leidy Creek",2022,4,14.4741041765694,12.8305078205886,1.64359635598083,FALSE,FALSE,0,2022-04-01
"Leidy Creek",2022,5,14.7696825006444,14.8231102756718,-0.0534277750274082,FALSE,FALSE,0,2022-05-01
"Leidy Creek",2022,6,14.8271606758021,14.6496369048866,0.177523770915427,FALSE,FALSE,0,2022-06-01
"Leidy Creek",2022,7,14.5746181361063,14.0246358506433,0.549982285463011,FALSE,FALSE,0,2022-07-01
"Leidy Creek",2022,8,14.6962924301173,13.715031460133,0.981260969984272,FALSE,FALSE,0,2022-08-01
"Leidy Creek",2022,9,14.707978490821,13.3683308227536,1.33964766806734,FALSE,FALSE,0,2022-09-01
"Leidy Creek",2022,10,14.3846140406557,12.7705922834602,1.61402175719544,FALSE,FALSE,0,2022-10-01
"Little Bar BC Creek",2020,6,14.3696011915111,12.9793440423605,1.39025714915058,FALSE,FALSE,0,2020-06-01
"Little Bar BC Creek",2020,7,14.3371995286565,12.3892941972475,1.94790533140898,FALSE,FALSE,0,2020-07-01
"Little Bar BC Creek",2020,8,14.0953108091944,11.8288676261214,2.26644318307302,FALSE,FALSE,0,2020-08-01
"Little Bar BC Creek",2020,9,13.9565198688322,12.0408094132105,1.91571045562165,FALSE,FALSE,0,2020-09-01
"Little Bar BC Creek",2020,10,13.7095788021579,12.9405236392437,0.769055162914185,FALSE,FALSE,0,2020-10-01
"Little Bar BC Creek",2020,12,13.1709517021295,12.9479673662185,0.222984335910976,FALSE,FALSE,0,2020-12-01
"Little Bar BC Creek",2021,2,13.705520596897,12.9146354310023,0.790885165894733,FALSE,FALSE,0,2021-02-01
"Little Bar BC Creek",2021,3,14.1356356109781,12.7908999844509,1.34473562652724,FALSE,FALSE,0,2021-03-01
"Little Bar BC Creek",2021,4,14.4180168226463,12.9431715187274,1.47484530391883,FALSE,FALSE,0,2021-04-01
"Little Bar BC Creek",2021,5,14.6402921385915,13.4970389799064,1.14325315868511,FALSE,FALSE,0,2021-05-01
"Little Bar BC Creek",2021,6,14.362573277254,13.4015275144198,0.961045762834206,FALSE,FALSE,0,2021-06-01
"Little Bar BC Creek",2021,8,14.0498119443551,13.4221909474203,0.627620996934807,FALSE,FALSE,0,2021-08-01
"Little Bar BC Creek",2023,3,14.0314009014941,12.2875191327457,1.7438817687484,FALSE,FALSE,0,2023-03-01
"Little Bar BC Creek",2023,4,14.604258051166,12.0666094698096,2.53764858135633,FALSE,FALSE,0,2023-04-01
"Little Bar BC Creek",2023,5,14.9547794816621,12.8143247812386,2.14045470042352,FALSE,FALSE,0,2023-05-01
"Little Bar BC Creek",2023,6,14.7026057125277,12.9964546341461,1.70615107838167,FALSE,FALSE,0,2023-06-01
"Little Grey's River",2023,8,14.1298387842156,5.95630909193907,8.17352969227651,TRUE,TRUE,2,2023-08-01
"Little Grey's River",2023,9,13.8738336147386,5.80442036263795,8.06941325210066,TRUE,TRUE,2,2023-09-01
"Little Grey's River",2023,10,14.1849750444815,5.33132630955135,8.8536487349302,TRUE,TRUE,2,2023-10-01
"Little Grey's River",2024,3,13.6533716885356,4.97568721392094,8.67768447461466,TRUE,TRUE,2,2024-03-01
"Little Grey's River",2024,4,13.861773490765,5.37158888065468,8.49018461011029,TRUE,TRUE,2,2024-04-01
"Little Grey's River",2024,5,14.1923202554034,4.86396169513745,8.18550141740881,TRUE,TRUE,2,2024-05-01
"Little Grey's River",2024,6,14.2493874186258,4.88725966537146,9.3621277532543,TRUE,TRUE,2,2024-06-01
"Lower Bar BC Creek 1",2020,6,14.3696011915111,13.9606592423177,0.40894194919337,FALSE,FALSE,0,2020-06-01
"Lower Bar BC Creek 1",2020,7,14.3371995286565,13.5412526352229,0.795946893433624,FALSE,FALSE,0,2020-07-01
"Lower Bar BC Creek 1",2020,8,14.0953108091944,13.8748081413473,0.220502667847032,FALSE,FALSE,0,2020-08-01
"Lower Bar BC Creek 1",2020,9,13.9463446279281,13.481218358295,0.465126269633086,FALSE,FALSE,0,2020-09-01
"Lower Bar BC Creek 1",2020,10,13.6677810788694,13.3761246564202,0.291656422449189,FALSE,FALSE,0,2020-10-01
"Lower Bar BC Creek 1",2021,2,13.7229643356573,13.973086064929,-0.250121729271707,FALSE,FALSE,0,2021-02-01
"Lower Bar BC Creek 1",2021,3,14.1356356109781,14.0891902602354,0.046445350742754,FALSE,FALSE,0,2021-03-01
"Lower Bar BC Creek 1",2021,4,14.4180168226463,14.6112839335413,-0.19326711089509,FALSE,FALSE,0,2021-04-01
"Lower Bar BC Creek 1",2021,5,14.6177886677428,14.7906477007765,-0.172859033033669,FALSE,FALSE,0,2021-05-01
"Lower Bar BC Creek 1",2021,6,14.3440015191389,14.6198693711248,-0.27586785198589,FALSE,FALSE,0,2021-06-01
"Lower Bar BC Creek 1",2021,7,14.1410634301482,14.5815388094719,-0.440475379323757,FALSE,FALSE,0,2021-07-01
"Lower Bar BC Creek 1",2022,8,14.0903465818034,15.1191287930579,-1.02878221125453,FALSE,TRUE,1,2022-08-01
"Lower Bar BC Creek 1",2022,9,13.9896036019096,14.5525492739696,-0.562945672059946,FALSE,TRUE,1,2022-09-01
"Lower Bar BC Creek 1",2022,10,13.776552121479,14.2979187881806,-0.521366666701614,FALSE,TRUE,1,2022-10-01
"Lower Bar BC Creek 1",2023,3,13.9822350944258,13.6227311829327,0.359503911493118,FALSE,FALSE,0,2023-03-01
"Lower Bar BC Creek 1",2023,4,14.604258051166,13.7883867431502,0.815871308015775,FALSE,FALSE,0,2023-04-01
"Lower Bar BC Creek 1",2023,5,14.9547794816621,14.1759063931301,0.77887308853205,FALSE,FALSE,0,2023-05-01
"Lower Bar BC Creek 1",2023,6,14.8968297788701,14.3390456919813,0.557784086888791,FALSE,FALSE,0,2023-06-01
"Lower Bar BC Creek 2",2019,5,14.9119038764536,12.5444685315438,2.36743534490976,FALSE,FALSE,0,2019-05-01
"Lower Bar BC Creek 2",2019,6,14.5666261221111,12.4995481874294,2.0670779346817,FALSE,FALSE,0,2019-06-01
"Lower Bar BC Creek 2",2019,7,14.2144653211371,12.4076488960633,1.80681642507381,FALSE,FALSE,0,2019-07-01
"Lower Bar BC Creek 2",2019,8,14.0510491789599,12.1979768009634,1.85307237799654,FALSE,FALSE,0,2019-08-01
"Lower Bar BC Creek 2",2019,9,14.4928549026364,12.1865969675408,2.30625793509562,FALSE,FALSE,0,2019-09-01
"Lower Bar BC Creek 2",2019,10,14.4170634429083,11.7015698264757,2.71549361643261,FALSE,FALSE,0,2019-10-01
"Lower Bar BC Creek 2",2020,2,13.6614791990488,11.4898405991642,2.17163859988458,FALSE,FALSE,0,2020-02-01
"Lower Bar BC Creek 2",2020,3,14.4797812921379,12.1324201000133,2.3473611921246,FALSE,FALSE,0,2020-03-01
"Lower Bar BC Creek 2",2020,4,14.1708304673307,12.4165946687676,1.75423579856314,FALSE,FALSE,0,2020-04-01
"Lower Bar BC Creek 2",2020,5,14.6826650798636,13.1913545842673,1.49131049559636,FALSE,FALSE,0,2020-05-01
"Lower Bar BC Creek 2",2020,6,14.351062627165,15.4565666701119,-1.10550404294694,FALSE,TRUE,1,2020-06-01
"Lower Bar BC Creek 2",2020,7,14.3227232318837,15.08934813766,-0.766624905776311,FALSE,TRUE,1,2020-07-01
"Lower Bar BC Creek 2",2020,8,14.0967888374599,14.7896628364232,-0.692873998963328,FALSE,TRUE,1,2020-08-01
"Lower Bar BC Creek 2",2020,9,13.955210889603,14.2758627592683,-0.320651869665218,FALSE,FALSE,0,2020-09-01
"Lower Bar BC Creek 2",2021,7,14.2150169910613,12.6218465701925,1.59317042086883,FALSE,FALSE,0,2021-07-01
"Lower Bar BC Creek 2",2021,8,14.1561919782045,12.4464736123647,1.70971836583983,FALSE,FALSE,0,2021-08-01
"Lower Bar BC Creek 2",2021,9,13.9249063870604,12.1594371591378,1.76546922792257,FALSE,FALSE,0,2021-09-01
"Lower Bar BC Creek 2",2021,10,14.4770537474574,12.0742653457055,2.40278840175189,FALSE,FALSE,0,2021-10-01
"Lower Bar BC Creek 2",2022,2,13.9504914946748,11.7462537844315,2.20423771024328,FALSE,FALSE,0,2022-02-01
"Lower Bar BC Creek 2",2022,3,14.453507533882,12.1557735475446,2.29773398633743,FALSE,FALSE,0,2022-03-01
"Lower Bar BC Creek 2",2022,4,14.4603391268664,12.5061052619411,1.95423386492526,FALSE,FALSE,0,2022-04-01
"Lower Bar BC Creek 2",2022,5,14.4803466593383,12.8533337736454,1.62701288569285,FALSE,FALSE,0,2022-05-01
"Lower Bar BC Creek 2",2022,6,14.5007261672938,12.892813588932,1.60791257836183,FALSE,FALSE,0,2022-06-01
"Lower Bar BC Creek 2",2022,7,14.23273296684,12.6219621950788,1.61077077176128,FALSE,FALSE,0,2022-07-01
"Lower Bar BC Creek 2",2022,8,14.0896249517926,12.5586362502602,1.5309887015324,FALSE,FALSE,0,2022-08-01
"Lower Bar BC Creek 2",2022,9,13.8906409744352,12.0817940223598,1.80884695207537,FALSE,FALSE,0,2022-09-01
"Lower Bar BC Creek 2",2022,10,13.781363744645,11.937336606149,1.84402713849593,FALSE,FALSE,0,2022-10-01
"Lower Bar BC Creek 2",2023,3,13.9254712939581,12.3166050600497,1.60886623390841,FALSE,FALSE,0,2023-03-01
"Lower Bar BC Creek 2",2023,4,14.6057655742248,12.5591044314986,2.04666114272618,FALSE,FALSE,0,2023-04-01
"Lower Bar BC Creek 2",2023,5,14.955740633884,13.0262428313155,1.9294978025685,FALSE,FALSE,0,2023-05-01
"Lower Bar BC Creek 2",2023,6,14.8210027366715,13.1563161479976,1.66468658867399,FALSE,FALSE,0,2023-06-01
"Lower Bar BC Creek 3",2019,5,14.6737568674251,14.490084258349,0.183672609076114,FALSE,FALSE,0,2019-05-01
"Lower Bar BC Creek 3",2019,6,14.5858243621898,14.6845020125439,-0.0986776503541608,FALSE,FALSE,0,2019-06-01
"Lower Bar BC Creek 3",2019,7,14.2092802104652,14.5827840944349,-0.373503883969771,FALSE,FALSE,0,2019-07-01
"Lower Bar BC Creek 3",2019,8,14.0614397223436,14.342888431034,-0.28144870869043,FALSE,FALSE,0,2019-08-01
"Lower Bar BC Creek 3",2019,9,14.4634865567712,14.2774035336046,0.186083023166652,FALSE,FALSE,0,2019-09-01
"Lower Bar BC Creek 3",2020,6,14.3696011907022,14.5154285390548,-0.145827348352657,FALSE,FALSE,0,2020-06-01
"Lower Bar BC Creek 3",2020,7,14.3234888304637,14.2006047407096,0.122884089754101,FALSE,FALSE,0,2020-07-01
"Lower Bar BC Creek 3",2020,8,14.0953108115047,14.029678344725,0.0656324667797006,FALSE,FALSE,0,2020-08-01
"Lower Bar BC Creek 3",2020,9,13.9463446285844,13.5322613909521,0.414083237632317,FALSE,FALSE,0,2020-09-01
"Lower Bar BC Creek 3",2020,10,13.6677810791548,13.4665471530716,0.201233926083236,FALSE,FALSE,0,2020-10-01
"Lower Bar BC Creek 3",2021,3,14.0824768016837,14.0082547929671,0.0742220087165825,FALSE,FALSE,0,2021-03-01
"Lower Bar BC Creek 3",2021,4,14.4180168230432,14.8179794407553,-0.399962617712131,FALSE,FALSE,0,2021-04-01
"Lower Bar BC Creek 3",2021,5,14.5901340865771,15.3025951018554,-0.712461015278352,FALSE,TRUE,1,2021-05-01
"Lower Bar BC Creek 3",2021,6,14.3440015182775,15.3390463989757,-0.995044880698251,FALSE,TRUE,1,2021-06-01
"Lower Bar BC Creek 3",2021,7,14.1410634329536,15.0067747649457,-0.865711331992151,FALSE,TRUE,1,2021-07-01
"Lower Bar BC Creek 3",2021,8,14.1252653439032,15.1716034793997,-1.04633813549646,FALSE,TRUE,1,2021-08-01
"Lower Bar BC Creek 3",2021,9,13.8704499543694,14.8290715613893,-0.958621607019894,FALSE,TRUE,1,2021-09-01
"Lower Bar BC Creek 3",2021,10,14.4412058900485,14.7901888885667,-0.348982998518165,FALSE,FALSE,0,2021-10-01
"Lower Bar BC Creek 3",2022,8,14.1134723009424,15.4488882046745,-1.33541590373211,FALSE,TRUE,1,2022-08-01
"Lower Bar BC Creek 3",2022,9,13.8679408696934,14.8710330256908,-1.00309215599741,FALSE,TRUE,1,2022-09-01
"Lower Bar BC Creek 3",2022,10,13.6970549046961,14.7560908323348,-1.05903592763874,FALSE,TRUE,1,2022-10-01
"Lower Bar BC Creek 4",2020,6,14.3241911397553,15.5840179653733,-1.25982682561796,FALSE,TRUE,1,2020-06-01
"Lower Bar BC Creek 4",2020,7,14.337199530878,15.2203163768116,-0.88311684593357,FALSE,TRUE,1,2020-07-01
"Lower Bar BC Creek 4",2020,8,14.0953108115047,15.1219252298317,-1.02661441832708,FALSE,TRUE,1,2020-08-01
"Lower Bar BC Creek 4",2020,9,13.9463446285844,14.4079418356627,-0.46159720707837,FALSE,FALSE,0,2020-09-01
"Lower Bar BC Creek 4",2020,10,13.7041090251293,14.0143025639922,-0.310193538862923,FALSE,FALSE,0,2020-10-01
"Lower Bar BC Creek 4",2021,3,14.1356356114528,14.4567928652882,-0.321157253835411,FALSE,FALSE,0,2021-03-01
"Lower Bar BC Creek 4",2021,4,14.4180168230432,15.3690461752593,-0.951029352216097,FALSE,TRUE,1,2021-04-01
"Lower Bar BC Creek 4",2021,5,14.5901340865771,15.7846582354734,-1.19452414889634,FALSE,TRUE,1,2021-05-01
"Lower Bar BC Creek 4",2021,6,14.3440015182775,15.8396859655328,-1.49568444725536,FALSE,TRUE,1,2021-06-01
"Lower Bar BC Creek 4",2021,7,14.1410634329536,15.5112627013839,-1.37019926843031,FALSE,TRUE,1,2021-07-01
"Lower Bar BC Creek 4",2021,8,14.1252653439032,16.1255045423412,-2.00023919843794,TRUE,TRUE,2,2021-08-01
"Lower Bar BC Creek 4",2021,9,13.9265182987397,15.591239599501,-1.66472130076127,FALSE,TRUE,1,2021-09-01
"Lower Bar BC Creek 4",2022,8,14.1825170257161,15.850538809503,-1.66802178378698,FALSE,TRUE,1,2022-08-01
"Mosquito Creek 1",2020,6,14.7160561784574,11.8268218458979,2.88923433255945,FALSE,FALSE,0,2020-06-01
"Mosquito Creek 1",2020,7,14.4214037449625,11.3393940268748,3.08200971808766,FALSE,FALSE,0,2020-07-01
"Mosquito Creek 1",2020,8,14.4706498888272,11.1763297964604,3.29432009236689,FALSE,FALSE,0,2020-08-01
"Mosquito Creek 1",2020,9,14.3775868603548,10.6164252676997,3.7611615926551,FALSE,TRUE,1,2020-09-01
"Mosquito Creek 1",2020,10,14.5423129249348,10.3647921917637,4.17752073317107,FALSE,TRUE,1,2020-10-01
"Mosquito Creek 1",2021,5,14.9311114241003,12.6469207245246,2.28419069957571,FALSE,FALSE,0,2021-05-01
"Mosquito Creek 1",2021,6,14.4848999732373,11.719214607764,2.76568536547328,FALSE,FALSE,0,2021-06-01
"Mosquito Creek 1",2021,7,14.3242469298181,11.6904094080138,2.6338375218043,FALSE,FALSE,0,2021-07-01
"Mosquito Creek 1",2021,8,14.5358399191961,11.7195049512443,2.81633496795177,FALSE,FALSE,0,2021-08-01
"Mosquito Creek 1",2021,9,14.6958888214752,11.162312061508,3.53357675996723,FALSE,TRUE,1,2021-09-01
"Mosquito Creek 1",2021,10,14.8800767632484,10.4986636165466,4.38141314670178,FALSE,TRUE,1,2021-10-01
"Mosquito Creek 1",2022,4,14.807959985703,11.8779645895975,2.92999539610558,FALSE,FALSE,0,2022-04-01
"Mosquito Creek 1",2022,5,14.8585538734874,12.8081688178952,2.05038505559225,FALSE,FALSE,0,2022-05-01
"Mosquito Creek 1",2022,6,14.7249326629592,11.7701066134697,2.95482604948945,FALSE,FALSE,0,2022-06-01
"Mosquito Creek 1",2022,7,14.329567686393,11.467481011863,2.86208667453002,FALSE,FALSE,0,2022-07-01
"Mosquito Creek 1",2022,8,14.3407599802887,11.6976450476122,2.64311493267644,FALSE,FALSE,0,2022-08-01
"Mosquito Creek 1",2022,9,14.3999385512983,11.396568689188,3.00336986211032,FALSE,FALSE,0,2022-09-01
"Mosquito Creek 1",2022,10,14.3821541780774,10.5183445913305,3.86380958674686,FALSE,TRUE,1,2022-10-01
"Mosquito Creek 1",2023,5,15.1416224785345,13.8026335605456,1.33898891798892,FALSE,FALSE,0,2023-05-01
"Mosquito Creek 1",2023,6,14.7094976513496,12.1969199456164,2.51257770573312,FALSE,FALSE,0,2023-06-01
"Mosquito Creek 1",2023,7,14.5270481083427,8.36949241161387,6.15755569672881,TRUE,TRUE,2,2023-07-01
"Mosquito Creek 1",2023,8,14.5271912580334,7.92693898565021,6.60025227238314,TRUE,TRUE,2,2023-08-01
"Mosquito Creek 1",2023,9,14.7404659044467,8.00931941653011,6.73114648791655,TRUE,TRUE,2,2023-09-01
"Mosquito Creek 1",2023,10,14.8506261866919,10.1285071895262,4.72211899716573,FALSE,TRUE,1,2023-10-01
"Mosquito Creek 1",2024,4,14.4316908753972,13.4581653065665,0.973525568830658,FALSE,FALSE,0,2024-04-01
"Mosquito Creek 1",2024,5,14.783766443062,13.1239906630597,1.65977578000233,FALSE,FALSE,0,2024-05-01
"Mosquito Creek 1",2024,6,14.644342143801,12.1693245805926,2.47501756320843,FALSE,FALSE,0,2024-06-01
"Mosquito Creek 1",2024,7,14.3861846866974,11.3648354248736,3.02134926182381,FALSE,FALSE,0,2024-07-01
"Mosquito Creek 1",2024,8,14.4542718498306,11.2437093670966,3.21056248273396,FALSE,FALSE,0,2024-08-01
"Mosquito Creek 1",2024,9,14.551978419054,10.947499484556,3.60447893449804,FALSE,TRUE,1,2024-09-01
"Mosquito Creek 2",2022,8,14.3331979692242,11.0967560855696,3.23644188365461,FALSE,FALSE,0,2022-08-01
"Mosquito Creek 2",2022,9,14.4127816117232,10.8348247466097,3.57795686511355,FALSE,TRUE,1,2022-09-01
"Mosquito Creek 2",2022,10,14.3810515487409,10.1674524702311,4.21359907850981,FALSE,TRUE,1,2022-10-01
"Nowlin Creek",2020,6,14.3696011915111,12.7496722319473,1.61992895956378,FALSE,FALSE,0,2020-06-01
"Nowlin Creek",2020,7,14.3371995286565,12.5444052161948,1.79279431246175,FALSE,FALSE,0,2020-07-01
"Nowlin Creek",2020,8,14.0953108091944,12.4291822051689,1.66612860402551,FALSE,FALSE,0,2020-08-01
